1	1	140	0	0	2008	18406
2	2	107	0	0	2005	21172
1	1	115	116	0	2007	53651
1	2	118	0	0	2006	18236
1	2	0	0	218	2008	51264
1	2	176	169	211	2009	54063
2	2	156	116	234	2005	50362
1	1	116	0	212	2007	51240
1	1	0	0	291	0	18670
1	1	156	144	232	2008	16484
1	1	115	127	214	2009	50049
1	2	107	0	243	2008	18498
1	2	113	0	0	2006	0
1	2	0	0	214	2009	18559
4	2	0	0	0	0	0
1	1	156	0	209	2008	50241
2	2	136	0	0	2005	18284
2	2	135	164	284	0	0
2	1	113	0	0	2004	50250
1	2	127	139	219	2009	18376
1	2	107	0	238	2008	22843
2	1	111	128	0	0	50781
1	1	0	0	220	2009	18696
1	1	174	0	292	2008	52954
1	2	138	132	213	2008	18294
1	2	0	0	221	2009	18366
1	2	139	157	292	2007	18245
1	1	115	0	0	2007	18190
1	1	107	148	221	2008	50821
1	1	107	0	215	2007	6674
1	1	115	144	221	2007	17486
1	2	156	146	0	2006	18548
2	0	0	0	0	0	0
2	1	135	148	0	0	0
1	2	115	148	210	2006	0
1	1	167	151	223	2008	50449
1	1	176	0	0	2006	8152
1	2	107	0	205	2008	18406
1	2	115	116	214	2008	18213
2	0	131	0	0	2005	18455
1	1	107	139	204	2009	18554
1	1	116	0	281	2008	18559
1	2	115	116	0	2006	25191
1	2	115	116	0	2006	4033
1	2	118	0	287	2007	0
4	2	0	0	0	0	4001
2	1	107	156	0	2004	0
1	2	120	0	292	2009	18269
1	0	107	0	0	2005	50572
1	1	159	0	0	2006	18670
2	1	118	0	0	2005	18696
1	1	140	127	227	0	18439
2	1	156	127	230	2005	18419
1	2	140	157	219	2006	18195
1	2	107	122	292	2008	18553
1	2	127	139	0	2006	18230
2	2	141	0	0	2004	18389
1	1	160	0	290	2008	18555
1	2	133	138	204	0	0
2	1	0	0	0	2005	5002
1	2	131	0	0	2007	18236
5	1	145	135	0	2004	25156
1	2	107	0	291	2009	18243
1	1	0	0	224	2008	3697
1	1	159	0	0	2007	54705
1	1	146	0	218	2008	50095
2	2	157	0	0	2005	0
1	2	140	158	218	2009	18673
2	1	123	0	0	2005	50693
1	1	118	109	0	2006	18675
1	1	156	0	214	2009	18477
1	2	138	136	0	2005	18294
1	1	118	173	219	2006	18644
1	2	156	0	206	2007	51481
1	2	160	121	283	2009	18320
2	1	107	0	0	2005	54927
1	2	133	154	205	2007	18170
1	2	122	0	215	2006	17641
1	2	107	0	0	2008	0
5	1	172	0	0	2008	18443
1	2	176	0	0	2006	18700
2	1	121	0	0	2004	18305
2	1	156	139	0	2005	50012
1	0	0	0	0	0	0
1	1	139	140	220	2008	22827
1	2	120	175	208	2007	0
1	2	0	0	218	2008	50003
1	0	122	0	0	2006	18624
1	0	0	0	0	0	0
1	2	167	0	0	2010	18674
2	1	115	124	230	2005	50003
2	1	163	0	0	2004	18364
1	1	118	140	0	2007	50922
1	2	115	0	202	2007	50420
1	1	121	123	214	2008	18559
1	1	0	0	290	2009	50025
2	1	139	135	0	2005	18238
1	1	107	118	0	2006	18408
1	2	128	146	0	2006	23105
1	2	116	0	223	2009	18493
1	1	156	0	291	2009	18339
1	2	0	0	0	0	3716
2	2	115	0	0	2005	18590
1	0	0	0	0	0	0
1	1	107	127	232	2006	18575
1	2	169	0	219	2007	0
1	2	107	0	206	2008	3900
1	1	174	122	205	2008	18269
2	1	157	0	0	2004	0
2	1	155	0	0	0	18340
1	1	115	0	290	2008	50821
2	1	0	0	229	2004	50294
2	1	140	115	0	2005	16326
1	0	0	0	0	0	0
1	1	0	0	278	2009	50504
1	1	116	0	0	2007	18550
2	1	0	0	0	2004	0
1	1	127	111	0	2005	18305
1	0	115	144	225	2006	0
1	1	149	161	263	2006	18326
1	1	158	175	0	2007	9283
1	2	123	130	279	2006	18553
1	2	123	0	290	2009	50515
1	0	0	0	0	0	18554
1	1	130	173	212	2007	50083
1	2	139	140	0	2007	50430
1	1	176	0	0	2005	50056
1	1	115	117	0	2006	25475
1	1	107	140	214	2009	18343
1	2	160	116	210	2009	18698
1	1	154	132	0	2007	18260
1	1	0	0	291	2008	18675
1	2	0	0	207	2008	5282
1	1	0	0	284	2009	9587
1	2	0	0	218	2009	18335
1	2	115	0	286	2009	26188
1	1	106	107	282	2008	2869
1	1	0	0	220	2009	18555
1	2	159	166	0	2008	18412
1	2	160	0	220	2009	0
2	2	122	140	0	2004	18258
1	2	156	0	220	2009	18230
1	0	127	135	216	2007	18632
2	2	122	123	0	2005	18294
2	2	139	115	0	2005	18532
1	1	116	128	0	2007	18369
1	1	107	144	228	2006	18382
1	0	0	0	0	0	0
1	1	113	0	0	2006	18266
1	2	142	107	292	2009	18310
2	1	176	115	0	2005	18171
2	1	156	128	0	2004	18559
1	2	107	144	0	2006	4677
1	2	139	157	221	2009	50688
1	1	0	0	290	2009	18366
1	1	158	115	209	2009	50064
1	1	140	0	228	2006	23072
5	2	134	0	0	2006	50963
2	2	122	0	0	2001	18559
1	2	131	144	215	2007	50515
1	1	136	127	216	2007	4680
1	2	128	144	0	2006	18395
1	1	160	0	224	0	56448
1	2	156	0	210	2007	18658
1	2	0	0	206	2009	4687
1	1	156	0	0	2006	18468
1	1	0	0	0	2007	18178
1	2	139	123	286	2008	18246
1	1	118	0	215	2008	18532
1	2	138	136	214	2009	18294
1	2	107	157	216	0	18170
2	1	156	0	0	2005	50437
1	2	107	120	220	2009	0
1	1	156	0	220	2009	50540
1	1	115	144	216	2008	51639
2	2	118	0	0	2005	7911
1	1	156	157	214	2009	18296
2	1	152	0	0	2005	18166
1	2	115	0	213	2007	18294
2	0	0	0	0	0	0
1	1	113	123	0	2007	51218
1	1	0	0	0	2009	50821
1	1	144	140	0	2006	18700
1	2	141	135	277	2008	18600
1	1	156	0	217	2009	51060
1	1	128	118	284	2009	53092
2	1	172	140	0	2005	18245
1	1	167	115	0	2007	25466
1	2	133	0	291	2008	50821
1	1	156	140	0	2008	18286
1	1	150	132	0	0	0
1	1	107	157	0	2008	0
1	1	0	0	284	2008	18238
5	1	160	0	0	2008	0
1	2	135	139	277	2006	3564
3	2	115	124	0	0	0
1	1	139	0	212	2008	18553
1	2	159	0	254	2007	18225
1	1	123	113	0	2007	18509
1	1	159	144	0	2007	18547
1	2	109	108	220	2008	18296
1	2	122	139	285	2009	21040
1	0	0	0	0	0	0
1	1	136	144	204	2009	499
1	0	0	0	0	0	0
1	1	120	132	0	2006	18296
1	1	115	0	214	2008	18331
1	2	0	0	210	2009	50583
1	1	140	123	0	2006	0
1	2	107	0	214	2009	9256
1	2	161	0	0	2007	18371
1	1	157	172	0	2007	50008
1	2	158	163	281	2007	18289
2	1	173	140	0	2005	4005
1	1	0	0	218	2007	0
1	2	155	162	0	2008	50025
1	2	172	115	0	2006	21056
1	2	107	127	238	2006	18675
1	1	139	144	214	2009	18700
1	1	115	0	215	2008	18479
1	1	158	0	220	2009	52554
1	2	146	176	0	2007	18308
1	1	160	0	0	2009	18366
2	1	115	116	0	2004	1344
1	2	128	141	278	2009	18559
2	2	127	114	0	2002	58551
1	1	0	143	218	2008	18602
2	1	139	144	0	2005	18559
1	2	156	0	0	2008	50250
1	1	139	144	0	2005	18553
1	1	115	0	214	2009	18548
1	2	0	0	291	2008	50003
1	2	116	158	218	2009	51639
1	1	111	127	214	2008	50329
1	2	160	0	0	2009	18194
2	2	140	0	0	2005	25371
1	1	140	0	214	2009	54705
1	0	0	0	0	0	0
1	1	176	140	0	2006	18616
1	0	156	0	252	2005	18366
2	0	156	0	0	2005	0
1	1	154	0	283	2006	18238
1	1	118	156	214	2009	18407
1	1	140	0	0	2005	0
1	0	0	0	0	0	0
1	2	127	111	207	2007	18330
1	2	115	0	0	2007	18663
1	1	176	0	0	2006	0
1	2	174	0	0	0	18294
1	1	139	0	226	2008	50688
1	2	133	171	214	2008	20557
1	1	173	0	214	0	51639
2	2	0	0	242	2004	12304
2	1	156	0	220	2004	18419
1	0	0	0	0	0	0
1	1	140	154	0	2008	3062
1	1	115	144	0	2007	18371
1	1	139	156	211	2009	18591
1	2	120	126	290	2008	0
1	0	0	0	291	2009	18548
2	2	176	114	0	0	1302
1	1	161	176	232	0	18346
1	1	0	0	0	0	18376
1	0	0	0	0	0	0
1	1	146	140	204	2006	18267
1	2	0	0	0	2005	18624
1	1	141	144	0	2006	18243
2	2	107	122	247	2005	51023
1	2	107	0	0	2008	50136
5	0	157	0	0	2008	4422
1	1	118	139	227	2006	50592
5	2	153	0	0	2006	0
1	0	176	0	0	2007	18419
1	1	140	107	291	2007	50143
1	1	113	127	0	2006	804
1	1	138	132	0	0	18412
2	1	107	140	0	2004	18367
1	2	123	0	235	2006	52899
1	1	107	167	219	0	50146
1	2	115	116	0	2006	18371
2	0	156	123	0	2005	10147
2	1	113	127	228	2005	18243
2	1	140	0	0	2005	18243
1	1	0	0	212	2009	18597
1	1	140	0	214	2009	9073
1	2	176	0	216	2008	18654
1	2	109	114	0	2009	50003
1	1	107	139	290	2009	18282
1	2	0	0	0	2009	50701
1	2	107	144	218	2007	6475
2	0	0	0	0	0	0
1	1	156	144	0	2006	18386
5	2	153	0	0	2008	18407
1	1	122	0	208	0	18654
1	2	107	130	235	2008	50573
2	1	156	0	233	2005	18230
1	1	156	0	0	2006	18300
1	1	158	107	213	2008	50821
1	1	115	0	214	2008	52819
1	1	127	154	0	2007	50003
1	1	107	144	291	2009	50449
2	2	140	0	0	2005	18320
1	1	127	157	0	2006	0
1	1	156	139	0	2006	0
1	1	156	140	0	2007	18243
1	1	115	149	232	2006	59747
1	2	174	138	214	2009	18674
1	1	128	144	0	0	0
1	1	121	118	0	2006	18475
1	1	156	0	216	2007	0
1	1	146	0	214	2008	18340
1	1	161	159	214	2008	18246
1	1	127	156	226	2007	50049
1	1	132	0	219	2008	18532
1	2	0	0	287	2009	54063
1	1	107	0	0	2007	16268
1	1	0	158	209	2009	18419
1	2	127	0	219	2009	18494
1	2	115	126	288	2007	18294
1	1	107	0	226	2006	53084
1	1	0	0	0	0	0
2	1	140	148	0	2005	18311
1	1	115	140	211	2007	51544
1	1	158	121	0	2008	18366
1	2	156	121	220	2009	18657
1	1	116	144	0	2006	17901
1	2	107	0	291	2008	50212
1	1	140	118	291	2008	50250
1	1	0	0	205	2009	54063
1	1	118	121	292	2009	18310
2	1	115	0	0	2005	18173
1	2	140	108	205	2007	17885
1	1	159	0	290	2009	18658
1	1	127	0	227	2008	18405
5	2	142	175	292	2007	9044
1	1	124	0	0	0	18230
2	1	156	0	228	2005	50183
1	1	159	0	224	2008	0
1	1	140	116	220	2007	18660
2	2	115	116	0	2005	18670
1	1	154	0	0	2008	50003
1	1	140	0	0	2006	18558
1	1	0	0	275	2007	18243
1	2	115	117	0	2006	8357
1	2	146	109	0	2006	18639
1	1	140	0	229	2005	4800
1	1	176	154	214	2009	0
1	1	133	143	0	0	0
1	1	140	115	0	2008	0
1	2	139	141	213	2009	18281
1	1	131	0	0	2006	18570
1	1	156	128	217	2008	18330
1	1	0	0	210	2008	11872
1	1	136	144	290	2009	6766
1	1	0	0	218	2009	0
1	1	107	122	0	2006	4294
5	2	120	0	0	0	0
1	1	121	118	0	2008	25078
1	1	146	109	263	2006	50903
1	2	116	158	217	2008	18243
2	2	156	155	0	2004	0
1	1	106	146	214	2009	18272
1	2	157	0	0	2007	17307
1	2	115	175	0	2009	0
1	2	176	118	0	2007	18436
2	2	121	123	214	2005	21095
1	2	139	141	207	2006	4976
1	1	111	115	0	2005	18294
1	1	159	0	0	2006	18598
2	1	146	0	0	2004	18228
1	1	107	144	218	2009	18673
2	0	0	0	0	0	0
1	0	0	0	0	0	0
1	2	115	139	277	2008	26420
1	1	115	116	0	2006	18233
2	1	0	0	229	2004	0
3	2	0	0	0	0	0
1	1	0	0	220	2008	3528
2	1	128	144	0	2005	25072
1	2	120	132	210	2005	18218
1	1	146	0	0	0	56097
1	2	0	0	210	2008	4639
1	2	139	141	0	2006	18427
1	1	159	0	227	2006	18369
1	1	116	160	263	2007	18364
1	2	107	0	240	2006	18517
1	1	123	0	233	2007	18367
1	1	156	144	256	0	18553
1	2	115	0	207	2007	18166
1	2	122	0	223	2007	0
2	1	165	116	0	2005	18558
1	2	107	0	218	2009	50922
1	1	146	123	0	2007	19110
1	2	123	154	224	2009	5047
1	2	116	0	0	2008	18171
1	2	123	145	0	2006	18211
1	1	156	118	0	2007	766
1	1	160	0	214	2009	18419
5	1	157	0	0	2006	18245
1	2	0	0	287	2009	50003
1	1	121	118	282	0	0
1	1	160	0	292	0	18369
1	2	176	0	286	2008	50020
1	2	128	139	0	2006	0
1	2	131	0	0	2006	18541
1	1	115	158	0	2007	18418
1	2	156	0	0	0	18310
1	2	0	0	219	2009	18236
1	0	107	144	223	2008	18282
2	1	156	139	230	0	18166
1	2	120	132	204	2009	18320
1	2	107	0	0	2007	18230
1	2	109	0	223	2007	23803
1	2	123	119	0	2007	18426
1	1	161	176	0	2007	25258
1	1	156	139	233	2007	18169
1	1	107	0	210	2009	0
2	1	140	123	220	2004	18460
1	2	167	0	0	2007	18173
1	1	115	0	290	2009	0
1	2	0	0	244	2008	18426
1	2	115	0	216	2008	18294
1	1	160	0	282	2009	18245
1	2	0	0	0	0	0
1	2	107	0	0	2007	23016
1	1	156	0	0	2008	18255
1	2	156	124	210	2007	18230
2	2	139	0	0	2003	18297
1	2	0	0	0	2007	17042
1	2	112	107	0	2009	18289
1	2	0	0	0	2006	18326
2	1	176	0	0	2005	18232
2	0	0	0	0	0	0
1	0	160	0	0	0	0
1	1	176	0	0	2005	50688
1	1	118	176	0	2006	18559
6	1	0	0	0	0	0
2	1	115	0	0	2005	18557
4	1	116	158	0	0	54063
5	0	0	0	0	0	0
1	1	115	107	220	2009	18439
1	2	124	127	255	2007	18617
1	2	145	0	0	2006	18376
2	2	117	0	0	2005	23105
2	1	122	139	0	2005	17636
2	2	122	131	273	2005	18566
1	2	122	131	0	2005	18589
1	2	156	107	0	0	18374
1	2	114	0	0	2006	0
5	1	153	0	0	2008	0
2	2	156	118	0	1993	0
1	1	175	0	284	2008	0
2	1	118	0	0	2005	18420
4	2	0	0	0	0	0
1	2	139	135	0	2006	18550
1	1	139	109	0	2007	18519
1	2	156	0	252	2006	18166
1	2	127	155	278	2008	50453
1	2	0	0	288	2009	50181
1	2	139	0	292	2008	18258
1	1	176	0	0	2006	50693
1	2	170	121	0	2006	0
1	2	174	0	280	2008	0
1	1	173	0	0	2007	18640
1	0	133	115	0	2006	18548
1	1	156	0	0	2006	17311
1	1	159	0	214	2009	0
1	2	139	129	270	0	0
1	2	174	138	213	2009	54063
1	2	140	109	0	2005	18677
1	2	139	0	221	2008	16793
1	1	123	136	0	2006	6676
1	2	140	0	277	2005	18245
1	1	149	0	0	2008	18161
1	1	154	0	0	2006	18412
1	1	156	121	290	2008	18395
1	1	138	0	0	2007	18294
1	2	156	111	0	2005	0
1	1	0	0	218	2009	18367
2	0	141	0	0	2005	0
1	2	146	109	0	2007	18419
1	2	107	0	211	2008	0
2	1	131	122	0	2005	18446
4	0	0	0	0	0	0
1	2	131	0	0	0	18232
1	1	176	116	0	2006	18491
1	1	158	0	0	2006	50330
1	2	0	0	219	2009	50075
1	0	139	127	247	2007	18343
1	1	139	118	210	2008	18587
1	2	139	145	291	2008	18217
1	1	133	0	0	2006	5007
1	1	127	0	291	2008	18654
1	2	138	0	223	2008	50903
1	1	159	0	212	2009	18240
1	1	156	0	221	0	0
1	1	140	144	224	2008	51785
1	2	107	139	292	2007	16140
5	2	153	0	0	0	18673
1	1	156	144	226	2006	18636
1	1	127	0	0	2009	18236
2	2	107	127	0	2005	0
2	1	156	139	232	2005	18369
1	1	118	156	209	2009	18166
2	2	107	139	0	2005	16168
1	1	160	0	291	2008	18225
1	1	140	0	202	2008	18367
2	1	156	0	0	2005	18258
1	2	160	158	0	2010	0
2	2	174	132	234	2004	18548
1	2	159	0	0	0	50625
2	1	165	0	0	2004	18553
2	1	159	0	0	2005	18369
1	1	154	0	220	2009	18696
1	1	158	107	221	2009	54063
1	1	140	0	0	0	18545
1	1	175	121	0	0	0
1	2	156	0	0	2007	18321
1	1	118	0	209	2006	18236
5	2	147	0	0	2010	18230
1	2	127	0	0	2006	18369
1	2	159	0	292	2008	18302
1	1	140	144	292	2009	18369
1	0	0	0	0	0	0
1	1	0	0	224	2008	18171
1	1	154	123	286	2009	0
1	2	135	0	252	2007	18696
2	1	107	0	0	2005	18246
1	1	0	0	0	2008	18468
1	2	115	116	285	2009	18340
1	1	140	113	212	2007	18367
1	1	115	158	218	0	4853
2	1	156	0	0	2005	50232
1	2	127	0	0	2006	0
1	2	139	127	204	2006	18243
1	2	160	158	210	2008	0
1	1	167	144	218	2007	18230
1	2	138	136	0	2006	18246
1	2	128	122	0	2007	0
1	1	107	0	0	2007	50232
1	2	115	0	291	2008	18296
1	1	0	0	214	2009	18173
1	1	140	118	0	2004	18211
1	1	121	0	0	0	50223
2	0	0	0	0	0	0
2	1	176	144	0	2005	16438
1	1	118	139	0	2007	18300
1	1	154	0	0	2006	18554
1	1	131	156	231	2006	50693
2	1	169	116	0	2005	18375
4	2	0	0	0	0	0
1	0	0	0	0	0	0
1	1	167	0	218	2008	18243
1	1	121	156	0	2008	50901
1	2	0	0	221	2009	474
1	1	160	109	226	2007	0
2	1	0	0	233	2005	18700
1	1	167	115	216	2007	18419
1	1	176	0	228	2008	50049
1	1	140	0	0	2006	18240
1	1	107	0	0	2006	18553
1	1	119	0	0	2006	15903
1	0	0	0	0	0	0
5	2	127	109	0	2005	18187
1	2	107	157	215	2009	0
1	2	136	117	0	2006	51624
1	2	156	0	0	2006	0
1	2	140	116	0	2006	18427
1	1	139	0	227	2008	50693
1	1	133	0	223	2007	17681
1	2	158	171	278	0	18558
1	1	0	0	214	2009	18366
1	2	156	157	290	2009	50821
1	2	176	0	0	2007	50449
1	2	107	0	278	2009	0
1	2	120	0	205	2007	50027
2	1	153	0	0	2005	18645
2	1	164	0	0	2005	18211
1	1	158	176	292	2009	50693
1	2	135	127	0	2007	51733
1	1	158	138	0	2009	18225
1	1	156	0	0	2007	18479
2	1	139	123	0	2005	18673
1	1	0	0	292	2009	50064
1	1	149	144	0	2007	18267
1	1	160	116	283	2009	18456
1	1	128	139	0	2007	0
1	2	128	163	224	2009	18559
1	1	0	0	205	2008	18494
1	0	0	0	0	0	0
1	1	129	148	218	2007	18339
1	2	107	0	210	2008	9023
1	1	115	140	224	2007	18371
1	2	127	0	291	2008	9774
1	1	154	0	0	2007	18531
1	2	139	116	0	2006	18468
1	1	123	140	0	2007	17188
1	2	107	133	204	2009	18501
1	2	140	0	278	2008	50453
2	1	156	0	0	0	18675
2	1	140	0	0	0	18670
1	1	127	0	0	2006	0
5	2	146	0	0	2009	5053
1	1	118	0	223	0	18322
1	1	156	0	0	2005	0
1	0	0	0	0	0	0
1	2	132	0	0	2006	18675
1	1	139	0	0	2008	22364
1	1	113	107	283	2009	50749
1	1	128	122	0	2007	18282
1	2	131	0	0	2005	18489
1	1	156	176	202	2008	18366
1	2	156	121	210	2009	18419
1	1	156	111	232	2006	51849
1	2	115	116	0	2007	18188
1	2	120	107	219	2006	18367
1	1	160	0	0	2007	18577
1	2	158	112	0	2007	50044
1	1	156	122	221	2007	50232
5	2	157	0	0	2006	0
1	2	139	157	218	2009	51639
5	2	116	0	0	2006	0
2	2	115	109	0	2005	0
1	1	107	0	217	2009	51786
1	1	0	0	292	2009	18555
1	1	176	0	218	2009	16258
1	2	161	133	224	2008	18590
1	1	0	0	209	2009	18243
1	2	120	114	215	2007	18541
1	1	176	0	292	2008	18485
2	1	122	176	0	2004	18187
2	1	118	144	0	2005	18166
5	1	160	0	0	2008	4374
1	0	0	0	0	0	0
1	1	126	157	214	0	18245
1	1	115	0	0	2006	18446
1	2	153	0	277	2008	9161
1	1	160	0	214	2008	18683
1	1	167	144	210	2009	18213
1	2	113	123	0	2006	0
1	1	156	0	228	2008	50590
1	1	161	130	214	2009	18296
1	1	107	121	0	2006	18554
1	1	0	0	0	2009	18337
1	2	0	0	214	2008	50693
1	1	115	122	282	2007	59647
1	1	139	127	231	2007	18416
1	2	107	132	221	2006	18230
1	2	107	140	211	2006	18696
1	2	139	0	0	2008	18460
1	2	153	144	291	2009	18452
1	1	156	158	0	2007	18475
1	2	143	0	0	0	52641
1	0	0	0	0	0	0
1	1	156	144	292	2009	50212
1	2	107	0	290	2009	4657
5	1	116	0	0	2009	0
1	1	141	157	205	2008	18460
1	1	158	153	220	2007	0
1	1	154	0	0	2006	50821
1	1	156	0	290	2009	18434
1	1	154	0	233	2005	18192
1	0	122	107	0	2007	18508
1	1	158	127	214	2009	18419
1	1	123	0	232	2007	22343
1	1	123	0	206	2006	18597
1	2	136	128	0	0	18294
1	2	144	176	285	2008	18578
1	1	144	114	214	2008	50181
2	0	0	0	0	0	0
2	1	118	0	0	2005	0
1	2	127	154	224	2009	54063
2	1	154	0	0	0	18455
2	1	116	0	0	2005	5217
1	1	159	0	0	2007	0
1	1	154	0	202	2008	18455
1	1	156	146	290	2008	18700
1	1	0	0	0	0	0
2	2	156	0	0	2005	21781
1	1	0	0	286	2008	18617
1	1	140	144	206	2008	18559
1	1	159	0	210	2008	18405
1	2	107	0	204	2009	54063
5	2	120	0	0	0	50064
2	1	176	0	0	2005	18225
1	2	107	133	215	2009	50003
1	2	115	0	0	2007	50449
1	2	133	0	251	2008	18405
5	1	157	0	0	0	18243
1	1	156	167	290	2009	0
1	1	127	144	210	2009	18178
1	1	154	143	0	2008	18683
1	1	156	0	229	2007	50250
1	2	113	0	214	2009	18245
5	2	106	0	0	2004	22234
1	1	139	156	214	2009	18366
3	2	173	107	0	0	0
1	2	123	154	217	2008	18604
1	2	122	107	0	0	18249
5	0	135	139	0	2004	18352
1	2	127	154	285	2008	18690
1	2	115	133	285	2008	18406
1	1	159	0	291	2008	0
1	2	107	0	210	2008	3659
1	2	0	0	0	2008	50003
1	1	144	0	0	0	0
1	2	143	0	0	2007	18509
2	1	122	131	0	2005	18367
2	2	115	116	0	2005	18245
5	2	157	0	0	2008	0
1	1	158	132	0	2009	18292
1	2	107	106	214	2009	18491
1	2	140	0	223	2008	50922
1	2	0	0	214	2009	50003
1	2	162	175	0	2005	18240
2	2	107	0	0	2005	18427
1	1	146	153	220	2008	18389
1	2	122	136	220	2009	18202
1	2	115	0	210	2007	18196
1	2	0	0	0	0	18604
1	1	140	146	221	0	18557
1	1	156	167	219	2009	0
1	1	0	0	215	2008	18308
1	2	132	140	216	2008	18557
1	1	140	159	218	2008	18295
1	1	146	140	0	2007	0
1	1	123	110	220	2008	18352
1	1	0	0	220	2009	18427
2	2	118	0	0	2005	18452
1	2	0	0	0	2008	18236
1	1	153	133	0	2007	0
1	1	123	126	218	2008	18225
1	1	0	0	218	2008	18434
1	0	144	0	0	0	18352
1	2	122	139	0	2006	18302
1	1	160	0	0	2006	18339
1	2	0	0	286	2009	18586
1	2	156	0	205	2005	18267
2	2	120	0	210	2005	4690
2	1	158	158	0	0	18225
2	1	0	121	0	1990	5102
1	2	138	0	213	0	18230
1	1	0	0	0	0	50310
3	2	158	0	0	0	0
2	2	122	123	204	2005	0
1	1	176	140	214	2009	18558
1	0	107	144	0	0	0
1	1	107	0	221	2008	18553
1	1	140	113	291	2008	18245
1	1	156	146	0	2007	19971
1	2	110	127	0	2006	18294
1	1	144	144	212	2007	18328
2	1	156	107	0	2004	4445
2	2	139	135	0	1967	0
5	2	144	0	0	0	0
1	0	0	0	0	0	0
1	1	118	0	0	2007	50597
2	1	165	0	0	2005	17344
1	1	144	113	0	2007	50064
2	1	115	140	0	2005	18367
1	2	141	122	0	2008	18675
1	1	115	0	0	2008	53088
1	1	159	0	233	2007	18367
1	1	0	0	206	2008	18169
1	2	135	0	279	2006	18416
1	2	115	144	0	2007	50213
5	0	0	0	0	0	0
2	2	154	0	0	2005	18438
1	2	156	0	0	2008	18364
1	1	116	115	220	2009	18499
1	2	139	0	0	2005	50250
2	0	0	0	0	0	0
2	1	167	115	220	2004	3812
1	1	107	141	0	2006	4700
4	2	0	0	0	0	0
1	1	107	144	223	2008	18236
5	2	162	0	0	2006	18416
1	2	107	0	0	2007	18352
1	2	116	115	211	2008	18553
1	2	127	0	0	2006	18289
1	2	135	141	0	2007	50003
1	1	159	0	0	2007	15892
1	1	115	0	224	2007	18366
1	2	122	174	0	2005	18468
1	1	156	0	217	2008	18269
1	2	133	136	223	2008	17584
1	1	123	130	218	2009	18269
2	1	0	0	0	2008	481
1	1	156	146	209	2006	0
1	2	157	139	218	2009	50083
1	1	156	0	228	2008	50173
1	2	107	0	283	2009	52954
1	1	138	0	290	2008	18294
4	1	140	0	0	2005	4492
1	1	122	0	0	2007	50437
1	1	0	0	0	2008	18173
1	1	169	0	214	2008	0
1	2	120	0	283	2006	18577
2	1	139	114	0	2005	18559
1	2	116	158	218	2009	50821
1	1	116	0	0	2006	18501
1	1	128	144	0	2008	50437
1	2	139	157	218	2009	18578
1	1	124	120	291	2006	3601
1	2	140	116	0	2006	55545
1	1	107	106	210	2009	22827
2	1	140	0	0	2004	18623
2	1	156	123	0	2003	18376
1	1	156	157	228	2006	18343
1	2	115	153	281	2009	18509
1	1	161	0	212	2009	18604
1	1	176	0	212	2009	3754
1	1	159	0	0	2006	18548
1	2	107	0	0	2007	18522
1	2	0	0	214	2009	18243
5	1	158	0	0	0	0
2	1	167	0	0	2004	18645
2	2	139	0	0	2005	0
1	2	169	0	218	2009	0
1	1	140	144	0	2005	0
1	1	0	0	220	2008	18296
2	2	118	0	0	2005	50930
2	2	118	109	0	2004	0
1	1	115	0	214	2009	50449
1	1	140	137	0	2005	0
2	2	125	132	0	2004	18171
2	2	127	139	0	2004	18590
1	2	140	0	0	0	18330
1	0	0	0	0	0	0
1	2	0	0	218	2008	4568
2	0	0	0	0	0	0
1	2	160	158	210	0	20935
1	1	128	113	224	2008	18604
1	2	127	135	0	2006	50250
1	2	115	124	0	2006	50302
1	2	0	0	220	2009	18446
1	1	128	135	210	2008	12931
2	2	140	127	0	2004	0
1	2	161	149	206	2005	18367
1	1	107	0	0	2007	18416
1	2	139	107	292	2008	16007
1	2	107	0	237	2008	18675
1	1	127	0	0	2007	18499
1	1	167	0	218	2009	52388
1	1	140	0	275	2006	18369
1	1	156	144	233	2007	18696
1	2	109	175	238	2010	18352
5	1	160	0	230	2008	18173
2	2	107	139	0	2005	0
2	2	122	0	0	2005	18294
1	2	139	140	0	2005	18647
1	2	0	0	216	2008	18419
1	1	123	143	0	2008	18386
1	1	146	0	0	2008	5260
1	1	115	0	214	2008	18493
1	1	160	0	228	0	18330
1	2	107	0	286	2008	18246
1	2	139	107	290	2009	18499
1	2	139	123	220	2007	17296
1	1	140	0	224	2007	0
1	2	0	0	287	2009	18698
1	1	174	0	0	2007	50821
1	1	133	154	205	2009	18245
1	2	116	107	210	2009	34
1	1	116	0	0	2007	9128
1	2	107	0	290	2009	24654
1	2	107	157	224	2009	18330
1	2	138	135	0	0	0
1	2	118	127	218	2007	18238
1	1	122	139	0	2008	18240
1	1	115	116	214	2008	18553
5	2	107	0	0	2005	16008
1	2	0	0	0	2008	1872
2	2	107	106	0	2004	50056
1	1	0	0	0	2008	50079
1	1	123	154	205	2007	18510
1	1	156	0	0	2007	18243
1	2	107	0	247	2007	18245
2	2	107	114	0	2005	18376
1	2	127	0	242	2006	315
1	1	156	0	219	2008	50542
2	2	140	124	0	2005	18225
1	1	156	0	0	2006	18374
1	2	115	158	0	2008	18166
2	2	133	0	0	2005	18604
1	2	107	0	0	2006	18343
1	1	174	0	218	2008	18374
1	1	0	0	228	2008	50821
1	1	159	0	0	0	0
1	1	154	123	217	2007	4957
1	2	115	0	204	0	50087
2	1	123	0	0	0	0
